Year Mo Da Ho Mi Se,Epicentral area,NMDP,Lat,Lon,Io,Mw
1960 07 12 14 08,Monti Martani,35,42.726,12.498,07/08/20,4.93
1960 07 18 04 07,Ternano,32,42.578,12.564,06/07/20,4.53
1960 07 20 23 09,Ternano,22,42.535,12.571,7,4.67
1960 12 08 05 38 09.00,Montefeltro,9,43.753,12.566,5,4.16
1961 03 23 01 01,Bacino di Gubbio,21,43.362,12.544,7,4.96
1961 04 06 11 34 42.00,Val Roveto,13,41.986,13.378,6,4.55
1961 04 10 06 56,Alto Aniene,19,42.02,13.037,6,4.55
1961 04 12 00 44,Alto Aniene,44,42.026,13.049,06/07/20,4.62
1961 10 31 13 37,Reatino,84,42.407,13.064,8,5.09
1962 01 19 05 01 25.00,Gargano,31,41.679,15.717,5,4.42
1962 01 23 17 31,Costa pesarese,49,43.921,12.806,5,4.35
1962 06 25 16 35 50.00,Valnerina,,42.833,13.05,,4.07
1962 08 21 18 09 06.35,Irpinia,,41.248,15.069,,5.68
1962 08 21 18 19,Irpinia,562,41.23,14.953,9,6.15
1962 08 21 18 44 56.15,Irpinia,,41.158,15.065,,5.34
1962 08 30 12 10,Valnerina,35,42.734,12.989,7,5.02
1962 10 05 23 00 43.00,Appennino maceratese,16,43.159,13.197,05/06/20,4.35
1962 10 20 09 27,Valle Umbra,7,42.751,12.706,07/08/20,5.34
1962 12 14 13 35,Alvito,13,41.689,13.743,05/06/20,4.4
1963 01 25 05 27,Monti Sibillini,30,43.036,13.181,5,4.31
1963 02 02 19 34,Reatino,10,42.397,13.038,6,4.64
1963 02 03 10 05,Pietralunga,3,43.442,12.436,4,3.7
1963 05 19 22 45,Valnerina,12,42.786,13.035,6,4.74
1963 07 21 11 09,Monti della Laga,11,42.622,13.323,7,4.71
1963 09 02 00 24 05.00,Monti Cimini,27,42.383,12.259,6,4.47
1964 02 18 06 58 28.00,Irpinia,18,41.146,15.049,05/06/20,4.44
1964 05 21 07 29 42.00,Fabriano,2,43.335,12.905,4,3.7
1964 06 23 06 38 49.00,Adriatico centrale,,43.5,14.5,,4.68
1964 08 02 10 40,Valnerina,25,42.835,13.036,6,4.53
1965 05 29 13 39 46.00,Valle Umbra,16,42.894,12.752,06/07/20,4.32
1965 05 31 09 22 17.00,Valle Umbra,9,42.929,12.693,05/06/20,4.48
1965 05 31 11 15 35.00,Valnerina,,42.7,13,,4.57
1965 08 04 11 49 53.00,Alta Valtiberina,44,43.695,12.112,5,4.48
1965 11 12 07 16 56.00,Marsica,,42.1,13.5,,4.39
1966 10 16 09 48 29.00,Valle del Liri,10,41.66,13.572,5,4.18
1967 10 02 20 13 03.00,Terelle,9,41.511,13.715,05/06/20,4.45
1967 10 05 22 49,Teano,9,41.249,14.043,06/07/20,4.86
1967 12 03 19 49 46.00,Aquilano,,42.4,13.2,,4.46
1967 12 03 21 29 59.00,Aquilano,32,42.312,13.512,5,4.37
1968 01 04 10 23,Sabina,28,42.341,12.627,6,4.53
1968 01 29 03 14 47.00,Ancona,1,43.619,13.513,5,4.16
1969 04 17 09 12,Terelle,26,41.55,13.789,06/07/20,4.59
1969 07 02 07 55,Monti della Tolfa,72,42.168,12.002,7,4.77
1969 07 02 08 02 57.00,Monti della Tolfa,,42,11.8,,4.46
1969 08 11 13 55,Lago Trasimeno,46,43.036,12.227,7,4.7
1969 09 26 23 40 39.00,Teramano,97,42.707,13.567,5,4.39
1970 05 25 12 56,Ternano,17,42.549,12.702,5,4.35
1970 05 26 12 05,Ternano,7,42.554,12.684,05/06/20,4.37
1970 09 07 14 02 21.00,Appennino umbro-marchigiano,56,43.034,13.023,5,4.35
1970 09 27 19 18,Mignano Monte Lungo,24,41.363,13.986,7,4.6
1971 02 06 18 09,Tuscania,89,42.442,11.846,07/08/20,4.83
1971 02 11 18 49 21.00,Valle del Chiascio,71,43.121,12.604,6,4.61
1971 02 12 04 54 56.00,Valle del Chiascio,47,43.15,12.605,7,4.89
1971 03 02 18 52 12.00,Orvietano,14,42.689,12.188,7,4.46
1971 04 02 01 43 54.00,Valnerina,68,42.746,13.054,6,4.5
1971 05 05 09 41 44.84,Irpinia,,41.083,15.201,,4.26
1971 05 06 03 45 05.00,Irpinia,68,41.169,15.275,6,4.83
1971 05 09 23 02 59.82,Irpinia,,41.188,15.382,,4.57
1971 10 04 16 43 32.60,Valnerina,43,42.816,13.058,05/06/20,4.51
1971 12 18 06 02 11.50,Appennino umbro-marchigiano,,43.322,12.747,,4.26
1972 01 25 20 24 35.20,Costa anconetana,24,43.741,13.458,6,4.49
1972 02 04 02 42 18.56,Costa anconetana,75,43.716,13.436,,4.57
1972 02 04 09 18 30.09,Costa anconetana,56,43.732,13.371,,4.36
1972 02 05 01 26 29.88,Costa anconetana,2,43.721,13.395,,4.36
1972 02 05 07 08 11.75,Costa anconetana,6,43.738,13.369,,4.46
1972 02 05 15 14 48.05,Costa anconetana,3,43.643,13.412,,4.36
1972 02 06 01 34 18.75,Costa anconetana,1,43.709,13.426,,4.36
1972 02 08 12 19 09.61,Costa anconetana,,43.666,13.397,,4.46
1972 02 29 20 54 17.74,Gargano,21,41.967,15.376,6,4.71
1972 06 14 18 55 52.54,Costa anconetana,17,43.688,13.465,,4.68
1972 06 14 21 01 02.21,Costa anconetana,,43.668,13.412,,4.43
1972 11 26 16 03,Marche meridionali,73,42.967,13.454,8,5.48
1972 11 30 11 25 27.45,Costa pesarese,30,44.015,13.106,,4.52
1973 04 19 17 41 35.00,Pietralunga,22,43.436,12.449,7,4.61
1973 04 20 22 18,Ascolano,2,42.855,13.576,05/06/20,4.4
1973 10 30 01 14 03.05,Monti della Meta,,41.697,13.867,,4.21
1973 11 05 08 41,Cassinese,23,41.552,13.86,6,4.29
1973 11 10 03 01 04.88,Costa anconetana,5,43.748,13.453,,
1973 12 30 02 45,Grossetano,13,42.739,11.741,5,4.13
1973 12 30 06 30 35.00,Valle del Chiascio,16,43.18,12.604,07/08/20,5.11
1974 01 05 07 33 28.00,Valle del Chiascio,15,43.183,12.583,07/08/20,5.28
1974 12 02 01 55 15.00,Valnerina,27,42.813,12.927,07/08/20,4.58
1975 04 16 21 23,Monte Amiata,2,42.85,11.688,5,4.16
1975 06 19 10 11,Gargano,61,41.689,15.677,6,5.02
1976 10 11 19 27,Isernino,9,41.685,14.32,04/05/20,4.29
1977 07 24 09 55 29.00,Irpinia,85,41.097,15.02,05/06/20,4.37
1977 08 25 19 33 29.76,Ternano,,42.624,12.695,,4.36
1978 02 08 04 10 29.00,Irpinia,100,41.106,14.991,05/06/20,4.44
1978 07 30 05 19 23.00,Ternano,25,42.588,12.573,7,4.32
1978 12 05 04 45,Nocera Umbra,4,43.068,12.853,04/05/20,4.22
1978 12 27 17 46 10.38,Tirreno centrale,,41.078,13.557,,5.86
1979 01 25 23 53 01.00,Valnerina,8,42.919,13.083,5,4.44
1979 09 19 21 35 37.00,Valnerina,694,42.73,12.956,08/09/20,5.83
1979 09 19 21 52 50.50,Valnerina,,42.812,13.012,,4.46
1979 09 21 00 52 44.00,Valnerina,,42.733,13.033,,4.15
1980 02 28 21 04 40.00,Valnerina,146,42.8,12.967,6,4.97
1980 03 01 01 26 50.39,Valnerina,,42.878,12.972,,4.28
1980 03 16 01 04 27.34,Valnerina,,42.813,13.029,,4.35
1980 05 14 09 01 15.00,Valnerina,,42.812,13.013,,4.27
1980 05 24 20 16 04.00,Monti Sibillini,58,43.087,13.19,05/06/20,4.48
1980 06 09 16 02 47.00,Aquilano,28,42.173,13.713,6,4.64
1980 06 14 20 56 50.00,Marsica,69,41.905,13.696,05/06/20,4.96
1980 06 16 14 45,Marsica,7,41.844,13.922,04/05/20,4.44
1980 10 01 00 57 38.00,Frusinate,41,41.703,13.281,5,4.26
1980 11 23 18 52 06.30,Irpinia-Basilicata,,41.11,15.282,,4.73
1980 11 24 15 13 31.82,Irpinia-Basilicata,,40.993,15.004,,4.25
1980 11 25 09 59 31.80,Irpinia-Basilicata,,41.021,15.012,,4.25
1981 02 14 17 27 45.00,Monti di Avella,85,40.992,14.62,07/08/20,4.88
1982 10 17 04 50 11.00,Perugino,15,43.139,12.501,05/06/20,4.36
1982 10 17 04 54 33.00,Perugino,16,43.129,12.6,6,4.42
1982 10 17 06 45 36.00,Perugino,32,43.164,12.648,6,4.65
1982 10 17 10 56 47.00,Perugino,13,43.155,12.505,06/07/20,4.62
1982 10 18 02 45 10.00,Perugino,12,43.183,12.597,05/06/20,4.31
1982 10 18 15 29 24.00,Perugino,15,43.132,12.581,06/07/20,4.56
1982 10 19 01 22 54.00,Perugino,10,43.198,12.599,5,4.26
1983 01 03 00 39 55.00,Valle Caudina,11,41.051,14.515,5,4.08
1983 01 05 01 19 19.00,Valle Caudina,5,41.059,14.543,5,3.64
1983 08 12 19 36 30.00,Monti della Meta,53,41.655,14.045,5,4.76
1983 10 04 07 09 58.75,Golfo di Napoli,,40.715,14.044,,4.06
1984 04 29 05 02 59.00,Umbria settentrionale,709,43.262,12.525,7,5.62
1984 04 29 05 49 38.60,Umbria settentrionale,,43.126,12.422,,4.1
1984 04 29 15 03 41.94,Umbria settentrionale,,43.247,12.842,,4.13
1984 04 30 21 04 55.30,Umbria settentrionale,,43.272,12.51,,4.36
1984 04 30 22 39 52.48,Umbria settentrionale,,43.239,12.565,,4.48
1984 05 07 17 50,Monti della Meta,911,41.667,14.057,8,5.86
1984 05 07 18 07 15.88,Monti della Meta,,41.644,13.863,,4.47
1984 05 07 18 26 49.98,Monti della Meta,,41.759,13.815,,4.22
1984 05 07 18 56 25.15,Monti della Meta,,41.678,13.93,,3.87
1984 05 07 19 11 13.18,Monti della Meta,,41.678,13.931,,3.2
1984 05 08 03 46 38.65,Monti della Meta,,41.671,13.82,,4.33
1984 05 11 10 41 49.27,Monti della Meta,342,41.651,13.843,7,5.47
1984 05 11 10 50 07.00,Monti della Meta,,41.756,13.903,,4.79
1984 05 11 11 26 15.05,Monti della Meta,,41.706,13.876,,4.49
1984 05 11 13 14 55.87,Monti della Meta,,41.732,13.901,,4.8
1984 05 11 13 38 31.43,Umbria settentrionale,,43.294,12.621,,4.86
1984 05 11 13 39 02.24,Monti della Meta,,41.732,13.898,,4.5
1984 05 11 16 39 18.06,Monti della Meta,,41.648,13.87,,4.62
1984 05 11 23 35 04.14,Monti della Meta,,41.632,13.846,,4.37
1984 05 12 00 08 43.43,Monti della Meta,,41.727,13.887,,4.15
1984 05 12 04 56 25.92,Monti della Meta,,41.67,13.869,,4.05
1984 05 13 11 21 45.75,Monti della Meta,,41.746,13.878,,4.16
1984 05 14 14 35 24.47,Monti della Meta,,41.68,13.821,,4.27
1984 06 19 01 27 21.00,Monti della Meta,14,41.541,14.076,5,4.23
1984 06 24 22 02 44.47,Monti della Meta,79,41.761,13.828,6,4.57
1984 07 01 07 47 12.54,Monti della Meta,74,41.704,13.915,6,4.63
1984 07 01 16 46 26.62,Campi Flegrei,,40.881,14.146,,4.1
1984 09 24 05 39 53.46,Matese,,41.366,14.576,,3.88
1984 12 03 18 05 34.34,Monti della Meta,19,41.717,13.898,4,4.05
1985 03 14 23 03 51.22,Isernino,41,41.592,14.211,6,4.37
1985 05 01 16 57 35.00,Ascolano,51,42.945,13.7,5,4.09
1985 05 19 14 40 27.04,Aquilano,,42.252,13.342,,4.16
1985 05 20 10 00 28.35,Aquilano,29,42.297,13.353,05/06/20,4.51
1985 05 23 01 04 16.81,Aquilano,7,42.33,13.399,5,4.11
1985 09 09 04 45 24.37,Orvietano,20,42.887,12.242,04/05/20,3.81
1986 01 06 19 22 02.30,Adriatico centrale,,42.68,15.421,,4.14
1986 01 08 00 27 20.74,Adriatico centrale,1,42.633,15.349,,4.67
1986 01 08 00 59 23.56,Adriatico centrale,,42.673,15.433,,4.1
1986 01 11 15 01 07.50,Adriatico centrale,,42.652,15.417,,4.71
1986 01 18 08 32 44.29,Isernino,3,41.535,14.218,6,4.06
1986 01 26 07 33 59.79,Adriatico centrale,,42.681,15.401,,4.31
1986 06 22 14 07 51.16,Costa anconetana,20,43.558,13.692,5,3.98
1986 10 13 05 10 00.31,Monti Sibillini,322,42.924,13.186,05/06/20,4.46
1986 10 20 12 15 34.26,Adriatico centrale,,43.212,13.912,,4.07
1987 04 11 02 26 23.43,Colli Albani,72,41.655,12.693,6,4.35
1987 06 29 13 07 24.58,Adriatico centrale,,42.698,15.311,,4.16
1987 07 03 10 21 57.64,Costa Marchigiana,359,43.198,13.902,7,5.06
1987 07 03 11 55 24.88,Costa Marchigiana,,43.22,13.82,,4.02
1987 07 03 17 38 02.66,Costa Marchigiana,,43.191,13.88,,4.34
1987 07 05 13 12 37.46,Montefeltro,90,43.758,12.208,6,4.44
1987 07 05 23 54 17.16,Costa Marchigiana,,43.193,13.838,,4.22
1987 07 08 04 29 15.91,Montefeltro,15,43.779,12.245,04/05/20,3.7
1987 09 04 16 42 49.60,Costa Marchigiana,75,43.187,13.849,6,4.66
1987 09 10 13 24 23.24,Costa Marchigiana,21,43.253,13.879,,4.38
1987 09 22 04 24 54.82,Costa Marchigiana,,43.244,13.86,,4.13
1988 03 10 19 26,Colli Albani,4,41.751,12.67,04/05/20,3.3
1988 04 09 10 12 11.50,Farnese,1,42.476,11.674,05/06/20,2.82
1988 04 30 06 15 57.93,Colli Albani,39,41.772,12.612,05/06/20,3.55
1988 08 07 09 58 36.94,Farnese,2,42.524,11.748,05/06/20,3.46
1988 08 24 23 05 57.00,Isole Tremiti,,42.024,15.505,,4.11
1989 03 11 21 05,Gargano,61,41.762,15.642,5,4.34
1989 04 23 23 32 20.51,Colli Albani,23,41.716,12.702,5,3.64
1989 07 09 03 54 37.25,Montefeltro,48,43.67,12.209,5,4.09
1989 08 22 14 28 57.44,Isole Tremiti,,42.011,15.485,,4.08
1989 09 11 02 46 23.93,Marche meridionali,60,43.118,13.311,5,4.04
1989 09 14 18 17 05.74,Aquilano,32,42.286,13.616,5,3.47
1989 10 05 11 09 16.72,Isole Tremiti,,42.077,15.576,,4.31
1989 10 06 17 38 25.75,Isole Tremiti,,42.118,15.681,,4.61
1989 10 19 23 33 25.26,Colli Albani,54,41.705,12.715,05/06/20,4.23
1989 10 23 21 19 17.62,Colli Albani,65,41.714,12.608,6,4.32
1989 11 19 03 40 22.54,Valnerina,38,42.859,12.978,5,4.13
1989 12 19 14 28 20.92,Colli Albani,39,41.656,12.708,05/06/20,3.9
1989 12 22 06 48 13.91,Valle Umbra,114,42.991,12.706,5,4.44
1990 02 01 06 24 14.15,Isole Tremiti,27,42.14,15.649,,4.43
1990 02 13 09 15 28.64,Isole Tremiti,13,42.195,15.575,4,4.2
1990 04 16 19 09 32.98,Isernino,51,41.614,14.224,5,3.78
1990 04 22 09 45 04.66,Sannio,74,41.214,14.752,6,3.98
1990 04 22 16 47 07.38,Sannio,34,41.172,14.822,5,3.63
1990 05 08 22 33 15.91,Alta Valtiberina,64,43.576,12.18,5,3.77
1990 05 08 22 37 24.26,Alta Valtiberina,1,43.637,12.145,05/06/20,3.24
1990 06 19 02 42 58.58,Alto Aniene,40,42.036,12.948,05/06/20,3.82
1990 08 30 14 54,Beneventano,39,41.081,14.753,05/06/20,3.2
1990 09 12 02 59 44.87,Valle Umbra,62,42.735,12.688,05/06/20,4.12
1991 05 05 06 33 35.68,Aquilano,64,42.241,13.66,6,3.86
1991 06 27 08 16 22.54,Isernino,28,41.532,14.295,5,3.31
1991 11 12 21 45 55.05,Ascolano,19,42.932,13.421,05/06/20,3.54
1992 02 07 23 17 55.66,Monti Volsini,34,42.624,11.952,5,3.76
1992 02 18 03 30 09.82,Chietino,73,42.39,14.208,05/06/20,4.11
1992 02 18 09 20 27.73,Valle Umbra,13,42.872,12.653,5,3.48
1992 03 15 23 44 31.09,Alta Valle del Volturno,52,41.371,13.989,05/06/20,3.78
1992 03 16 05 45 35.02,Alta Valle del Volturno,40,41.413,14.02,05/06/20,3.78
1992 07 16 05 38 53.83,Chietino,107,42.311,14.208,05/06/20,4.22
1992 08 25 02 25 48.38,Aquilano,63,42.411,13.355,5,4.11
1992 10 24 18 44 48.60,Monti della Laga,32,42.618,13.251,5,4.08
1992 11 05 13 34 27.86,Gargano,32,41.702,15.778,5,4.34
1993 01 17 10 51 23.39,Alta Valtiberina,76,43.614,12.21,5,4.26
1993 06 04 21 36 50.60,Valle del Topino,90,43.121,12.763,05/06/20,4.39
1993 06 05 19 16 17.02,Valle del Topino,326,43.121,12.724,6,4.72
1994 01 05 08 49 28.40,Monti della Laga,23,42.577,13.244,04/05/20,3.47
1994 02 09 21 49 12.50,Val di Paglia,27,42.804,11.927,04/05/20,3.55
1994 06 02 16 41 23.61,Aquilano,60,42.463,13.221,04/05/20,3.99
1994 06 02 17 38 13.82,Aquilano,106,42.476,13.226,5,4.21
1994 08 05 22 01 23.47,Val Roveto,81,41.959,13.331,05/06/20,4.15
1994 08 07 06 31 12.68,Val Roveto,103,41.993,13.347,05/06/20,4.25
1995 05 13 10 16 02.44,Adriatico centrale,,43.194,15.202,,4.09
1995 06 12 18 27 43.38,Campagna romana,125,41.865,12.519,05/06/20,3.79
1995 10 08 09 12 36.05,Gargano,13,41.836,15.843,04/05/20,3.48
1995 12 05 01 01 05.97,Adriatico centrale,,43.352,14.979,,4.34
1995 12 30 15 22 08.73,Fermano,106,43.173,13.542,5,4.19
1996 01 01 12 21 41.54,Maceratese,91,43.061,13.445,05/06/20,4.2
1996 01 22 18 37 44.36,Fermano,76,43.103,13.585,5,3.96
1996 01 22 23 14 00.09,Maceratese,45,43.035,13.442,5,3.66
1996 07 09 10 23 07.21,Costa abruzzese-marchigiana,45,42.875,14.12,,4.2
1996 07 10 10 25 16.64,Alta Valtiberina,,43.382,12.338,,4.82
1996 10 20 19 06 55.57,Appennino laziale-abruzzese,100,42.559,13.263,5,4.36
1996 10 27 06 10 35.36,Campi Flegrei,,40.868,14.168,,4.16
1996 11 10 23 23 10.77,Tavoliere delle Puglie,55,41.675,15.198,05/06/20,4.35
1997 03 19 23 10 50.02,Sannio-Matese,284,41.392,14.63,6,4.52
1997 03 21 16 46 20.29,Monte Amiata,,42.86,11.696,,4.04
1997 04 22 03 12 03.61,Sannio-Matese,57,41.401,14.635,5,4.06
1997 05 12 13 50 14.63,Monti Martani,57,42.763,12.526,6,4.72
1997 07 15 08 51 12.21,Appennino umbro-marchigiano,22,43.035,12.864,04/05/20,3.34
1997 09 03 22 07 29.70,Appennino umbro-marchigiano,62,43.026,12.876,6,4.54
1997 09 07 23 28 05.79,Appennino umbro-marchigiano,57,43.035,12.883,05/06/20,4.19
1997 09 09 16 54 47.50,Appennino umbro-marchigiano,39,43.03,12.888,05/06/20,3.78
1997 09 10 06 46 50.78,Appennino umbro-marchigiano,47,43.031,12.892,5,3.85
1997 09 26 00 33 12.88,Appennino umbro-marchigiano,760,43.022,12.891,07/08/20,5.66
1997 09 26 04 44 32.95,Perugino,,43.225,12.411,,4.16
1997 09 26 09 33 48.59,Appennino umbro-marchigiano,,43.016,12.815,,4.39
1997 09 26 09 40 26.60,Appennino umbro-marchigiano,869,43.014,12.853,08/09/20,5.97
1997 09 26 09 47 37.74,Appennino umbro-marchigiano,,42.908,12.704,,4.95
1997 09 26 13 30 52.21,Appennino umbro-marchigiano,,43.035,12.904,,4.51
1997 09 26 14 54 26.98,Appennino umbro-marchigiano,,43.013,12.917,,4.31
1997 09 27 02 17 24.57,Appennino umbro-marchigiano,,43.095,12.892,,4.07
1997 09 27 04 57 15.60,Appennino umbro-marchigiano,,43.046,12.866,,3.9
1997 09 27 06 03 03.48,Appennino umbro-marchigiano,,43.057,12.789,,4.17
1997 09 27 08 08 07.92,Appennino umbro-marchigiano,,43.096,12.818,,4.34
1997 09 27 13 23 47.65,Appennino umbro-marchigiano,,42.919,12.871,,4.16
1997 09 27 17 13 03.70,Appennino umbro-marchigiano,,43.01,12.811,,4.17
1997 09 27 19 56 43.45,Appennino umbro-marchigiano,,43.036,12.826,,4.31
1997 09 28 03 51 33.05,Appennino umbro-marchigiano,,43.049,12.864,,3.88
1997 10 02 10 59 56.53,Appennino umbro-marchigiano,,43.105,12.778,,4.28
1997 10 02 19 38 02.29,Alta Valtiberina,55,43.627,12.172,,4.42
1997 10 02 21 38 42.65,Alta Valtiberina,,43.611,12.15,,4.34
1997 10 03 08 55 22.07,Appennino umbro-marchigiano,490,43.042,12.824,,5.22
1997 10 04 06 04 29.45,Valnerina,,42.929,12.904,,4.03
1997 10 04 06 49 59.51,Valnerina,,42.925,12.903,,4.38
1997 10 04 15 07 20.94,Valnerina,,42.916,12.917,,4.4
1997 10 04 16 13 32.92,Valnerina,,42.916,12.905,,4.66
1997 10 04 18 47 47.78,Valnerina,,42.923,12.903,,4.41
1997 10 06 23 24 53.29,Appennino umbro-marchigiano,437,43.027,12.846,,5.47
1997 10 07 01 24 34.51,Appennino umbro-marchigiano,,43.037,12.845,,4.17
1997 10 07 04 25 55.59,Appennino umbro-marchigiano,,43.01,12.865,,3.96
1997 10 07 05 09 56.87,Appennino umbro-marchigiano,,43.036,12.859,,4.49
1997 10 07 19 56 07.98,Appennino umbro-marchigiano,,42.98,12.878,,3.96
1997 10 11 03 20 57.19,Appennino umbro-marchigiano,,43.104,12.789,,3.96
1997 10 12 11 08 36.57,Valnerina,,42.906,12.92,,5.19
1997 10 12 11 12 29.90,Valnerina,,42.92,12.921,,4.29
1997 10 12 11 14 14.12,Valnerina,,42.963,13.057,,4.16
1997 10 12 18 12 04.64,Valnerina,,42.894,12.928,,4.02
1997 10 12 21 31 08.11,Valnerina,,42.874,12.955,,4.34
1997 10 12 21 52 35.23,Valnerina,,42.888,12.899,,4.34
1997 10 13 11 01 46.86,Valnerina,,42.864,12.946,,4.33
1997 10 13 13 09 21.06,Valnerina,,42.861,12.939,,4.36
1997 10 14 15 23 10.64,Valnerina,786,42.898,12.898,,5.62
1997 10 14 16 24 41.97,Valnerina,,42.922,12.896,,4.07
1997 10 14 19 34 18.55,Valnerina,,42.873,12.998,,4.02
1997 10 14 23 23 29.73,Appennino umbro-marchigiano,,42.956,12.872,,4.4
1997 10 15 11 51 46.33,Valnerina,,42.932,12.918,,4.36
1997 10 15 18 49 54.95,Appennino umbro-marchigiano,,43.014,12.858,,3.9
1997 10 15 22 53 10.54,Valnerina,,42.924,12.918,,4.36
1997 10 16 02 23 37.91,Valnerina,,42.921,12.941,,4.34
1997 10 16 04 52 55.70,Appennino umbro-marchigiano,,42.939,12.909,,4.05
1997 10 16 12 00 31.35,Appennino umbro-marchigiano,,43.043,12.884,,4.33
1997 10 16 17 31 44.42,Valnerina,,42.87,13.012,,4.26
1997 10 17 14 23 45.34,Valnerina,,42.875,12.966,,4.24
1997 10 19 16 00 17.60,Appennino umbro-marchigiano,,42.971,12.848,,4.23
1997 10 23 08 58 43.96,Appennino umbro-marchigiano,56,43.027,12.923,,3.86
1997 10 25 03 08 06.08,Valnerina,,42.817,13.059,,4.27
1997 11 06 02 20 26.80,Monti Tiburtini,91,41.988,12.769,05/06/20,4.19
1997 11 08 15 31 53.71,Valnerina,,42.863,12.974,,4.61
1997 11 09 16 34 48.65,Valnerina,,42.872,12.976,,3.86
1997 11 09 19 07 33.27,Valnerina,180,42.846,12.988,,4.87
1997 11 10 22 22 34.23,Valnerina,,42.826,12.964,,4
1997 11 24 19 04 55.64,Sannio-Matese,46,41.385,14.631,5,3.88
1997 11 27 07 02 35.13,Appennino umbro-marchigiano,,42.949,12.908,,4.1
1997 11 30 11 24 42.43,Valnerina,,42.842,12.99,,4.34
1997 12 07 06 34 24.35,Appennino umbro-marchigiano,,43.02,12.904,,3.94
1997 12 31 16 02 15.11,Valnerina,,42.848,12.998,,4.3
1998 01 02 07 31 33.11,Appennino umbro-marchigiano,,42.966,12.811,,3.89
1998 02 07 00 59 44.54,Appennino umbro-marchigiano,62,43.004,12.822,,4.41
1998 02 16 13 45 19.00,Valnerina,33,42.845,13.014,,3.75
1998 03 07 03 27 04.31,Isernino,63,41.59,14.365,5,3.75
1998 03 21 16 45 09.21,Appennino umbro-marchigiano,141,42.948,12.914,,5
1998 03 21 17 57 52.03,Appennino umbro-marchigiano,,42.954,12.915,,4.02
1998 03 22 13 02 24.48,Appennino umbro-marchigiano,,42.957,12.912,,3.86
1998 03 26 16 26 17.03,Appennino umbro-marchigiano,409,43.145,12.809,,5.26
1998 04 03 07 26 36.97,Appennino umbro-marchigiano,14,43.185,12.756,,5.1
1998 04 03 07 59 52.87,Appennino umbro-marchigiano,,43.193,12.755,,4.28
1998 04 03 08 20 42.76,Appennino umbro-marchigiano,,43.212,12.76,,3.9
1998 04 05 15 52 21.01,Appennino umbro-marchigiano,395,43.189,12.767,,4.78
1998 05 12 21 46 30.46,Monti Simbruini,48,41.967,13.305,5,3.77
1998 06 01 13 57 10.41,Appennino umbro-marchigiano,23,43.186,12.779,,4.02
1998 06 02 23 11 23.00,Appennino umbro-marchigiano,83,43.185,12.785,,4.25
1998 06 05 21 53 12.34,Appennino umbro-marchigiano,,43.184,12.793,,4.19
1998 06 25 00 32 52.55,Appennino umbro-marchigiano,,42.982,12.769,,3.98
1998 08 11 05 22 59.64,Appennino umbro-marchigiano,24,43.172,12.789,,3.26
1998 08 15 05 18 08.89,Reatino,233,42.362,13.056,05/06/20,4.42
1998 08 15 09 39 17.86,Isernino,64,41.537,14.335,5,3.54
1998 09 22 23 23 38.87,Gargano,,41.792,15.808,,4.32
1999 10 09 05 41 05.47,Area vesuviana,38,40.789,14.377,5,3.24
1999 10 10 15 35 51.91,Alto Reatino,79,42.647,13.22,04/05/20,4.21
1999 11 29 03 20 33.86,Monti della Laga,62,42.834,13.174,05/06/20,4.15
2000 03 11 10 35 27.49,Valle dell'Aniene,214,41.964,13.013,6,4.25
2000 04 01 18 08 03.68,Monte Amiata,68,42.831,11.691,6,4.52
2000 05 22 15 48 21.40,Valle dell'Aniene,48,41.927,12.966,05/06/20,3.45
2000 05 28 09 29 11.41,Valle dell'Aniene,58,41.969,13.017,6,3.88
2000 06 11 23 00 35.08,Monte Subasio,,43.06,12.649,,4.28
2000 06 22 12 16 35.58,Bacino di Gubbio,107,43.345,12.433,5,4.47
2000 06 22 13 57 52.44,Appennino umbro-marchigiano,,43.11,12.886,,4.68
2000 06 27 06 39 20.91,Reatino,,42.459,12.746,,4.08
2000 06 27 07 32 31.75,Valle dell'Aniene,138,41.968,13.017,6,4.24
2000 06 27 07 54 39.04,Valle dell'Aniene,,41.802,12.923,,4.28
2000 08 08 21 40 07.08,Appennino umbro-marchigiano,,42.991,12.796,,4.08
2000 08 11 04 33 48.84,Appennino umbro-marchigiano,21,43.266,12.744,04/05/20,3.58
2000 08 30 13 45 16.53,Isole Tremiti,12,42.139,15.535,,4.23
2000 09 02 05 17 02.41,Appennino umbro-marchigiano,115,43.174,12.922,5,4.4
2000 10 24 07 52 23.70,Monti Sibillini,65,43.002,13.251,5,4.11
2000 10 25 08 42 02.23,Marsica,57,41.847,13.772,5,3.9
2000 11 13 17 28 23.63,Valle dell'Aniene,29,41.971,12.99,5,3.57
2000 11 15 21 33 23.18,Aquilano,8,42.441,13.284,5,3.22
2000 12 16 07 31 07.66,Ternano,129,42.516,12.586,05/06/20,4.29
2001 03 23 00 50 16.08,Sabina,85,42.256,12.568,5,3.77
2001 04 16 08 51 53.56,Appennino umbro-marchigiano,31,43.246,12.793,04/05/20,3.57
2001 07 02 10 04 43.18,Tavoliere delle Puglie,60,41.783,15.372,5,4.26
2001 10 18 18 09 30.79,Valle del Salto,,42.291,13.153,,4.43
2001 11 26 00 56 55.46,Casentino,211,43.6,12.108,05/06/20,4.63
2001 12 20 01 54 09.07,Valle dell'Aniene,47,41.9,12.972,5,3.96
2002 10 31 10 32 59.05,Molise,51,41.716,14.893,07/08/20,5.74
