Year Mo Da Ho Mi Se,Epicentral area,NMDP,Lat,Lon,Io,Mw
1992 08 28 13 05 40.24,Tirreno meridionale,,39.641,15.432,,4.53
1992 10 24 18 44 48.60,Monti della Laga,32,42.618,13.251,5,4.08
1992 11 05 13 34 27.86,Gargano,32,41.702,15.778,5,4.34
1993 08 16 06 40 40.69,Appennino campano-lucano,22,40.601,15.566,5,3.67
1993 08 31 00 16 40.64,Tirreno meridionale,,39.962,15.208,,4.16
1994 01 05 08 49 28.40,Monti della Laga,23,42.577,13.244,04/05/20,3.47
1994 03 21 21 41 01.92,Tirreno meridionale,,39.748,15.46,,5.03
1994 06 02 16 41 23.61,Aquilano,60,42.463,13.221,04/05/20,3.99
1994 06 02 17 38 13.82,Aquilano,106,42.476,13.226,5,4.21
1994 08 05 22 01 23.47,Val Roveto,81,41.959,13.331,05/06/20,4.15
1994 08 07 06 31 12.68,Val Roveto,103,41.993,13.347,05/06/20,4.25
1994 10 12 04 59 13.98,Tirreno meridionale,32,39.748,15.394,,4.57
1995 01 24 06 53 05.48,Tirreno meridionale,,39.603,14.256,,4.07
1995 05 15 14 17 41.48,Tirreno meridionale,,39.644,15.441,,4.07
1995 05 29 20 44 23.74,Val d'Agri,103,40.272,16.047,5,4.18
1995 06 12 18 27 43.38,Campagna romana,125,41.865,12.519,05/06/20,3.79
1995 09 30 10 14 33.86,Gargano,145,41.79,15.971,6,5.15
1995 10 05 23 51 50.10,Gargano,20,41.779,15.859,5,3.95
1995 10 08 09 12 36.05,Gargano,13,41.836,15.843,04/05/20,3.48
1996 01 21 12 17 14.01,Tirreno meridionale,,40.048,13.138,,4.07
1996 02 28 06 56 32.22,Gargano,8,41.861,15.935,5,3.68
1996 04 03 13 04 34.98,Irpinia,557,40.661,15.454,6,4.9
1996 06 05 01 17 41.43,Val d'Agri,10,40.274,15.884,04/05/20,3.3
1996 07 09 10 23 07.21,Costa abruzzese-marchigiana,45,42.875,14.12,,4.2
1996 07 16 12 46 14.75,Irpinia,37,40.672,15.418,5,3.45
1996 10 20 19 06 55.57,Appennino laziale-abruzzese,100,42.559,13.263,5,4.36
1996 10 27 06 10 35.36,Campi Flegrei,,40.868,14.168,,4.16
1996 11 10 23 23 10.77,Tavoliere delle Puglie,55,41.675,15.198,05/06/20,4.35
1997 03 19 23 10 50.02,Sannio-Matese,284,41.392,14.63,6,4.52
1997 04 22 03 12 03.61,Sannio-Matese,57,41.401,14.635,5,4.06
1997 11 06 02 20 26.80,Monti Tiburtini,91,41.988,12.769,05/06/20,4.19
1997 11 24 19 04 55.64,Sannio-Matese,46,41.385,14.631,5,3.88
1998 01 26 23 17 13.34,Adriatico centrale,,42.42,16.147,,4.41
1998 03 07 03 27 04.31,Isernino,63,41.59,14.365,5,3.75
1998 04 07 21 36 55.30,Valle dell'Ofanto,45,41.104,15.805,5,4.31
1998 04 26 05 38 05.59,Potentino,67,40.637,15.829,04/05/20,3.76
1998 05 12 21 46 30.46,Monti Simbruini,48,41.967,13.305,5,3.77
1998 08 15 05 18 08.89,Reatino,233,42.362,13.056,05/06/20,4.42
1998 08 15 09 39 17.86,Isernino,64,41.537,14.335,5,3.54
1998 09 09 06 20 15.23,Appennino lucano,,40.015,15.924,,4.01
1998 09 09 11 28 00.34,Appennino lucano,37,40.06,15.949,06/07/20,5.53
1998 09 22 23 23 38.87,Gargano,,41.792,15.808,,4.32
1998 09 23 18 44 02.65,Appennino lucano,,40.007,15.994,,4.02
1998 09 24 19 18 32.65,Appennino lucano,,40.02,15.972,,4.02
1998 11 08 22 33 41.99,Appennino lucano,29,40.049,15.844,05/06/20,3.8
1999 01 16 00 19 41.29,Appennino lucano,24,40.031,15.889,05/06/20,3.95
1999 03 14 22 01 21.35,Appennino lucano,28,40.001,15.954,5,3.66
1999 04 05 07 51 58.33,Irpinia,57,40.757,15.324,04/05/20,3.99
1999 04 11 09 49 22.75,Appennino lucano,,40.007,16.042,,4.16
1999 05 02 04 54 19.30,Appennino lucano,24,39.959,15.888,04/05/20,3.65
1999 09 14 15 47 24.77,Golfo di Policastro,,39.841,15.22,,4.66
1999 10 09 05 41 05.47,Area vesuviana,38,40.789,14.377,5,3.24
1999 10 10 15 35 51.91,Alto Reatino,79,42.647,13.22,04/05/20,4.21
2000 02 12 20 34 09.02,Golfo di Policastro,,39.807,15.49,,4.26
2000 03 11 10 35 27.49,Valle dell'Aniene,214,41.964,13.013,6,4.25
2000 05 22 15 48 21.40,Valle dell'Aniene,48,41.927,12.966,05/06/20,3.45
2000 05 28 09 29 11.41,Valle dell'Aniene,58,41.969,13.017,6,3.88
2000 06 27 07 32 31.75,Valle dell'Aniene,138,41.968,13.017,6,4.24
2000 06 27 07 54 39.04,Valle dell'Aniene,,41.802,12.923,,4.28
2000 08 30 13 45 16.53,Isole Tremiti,12,42.139,15.535,,4.23
2000 10 25 08 42 02.23,Marsica,57,41.847,13.772,5,3.9
2000 11 13 17 28 23.63,Valle dell'Aniene,29,41.971,12.99,5,3.57
2000 11 15 21 33 23.18,Aquilano,8,42.441,13.284,5,3.22
2001 07 02 10 04 43.18,Tavoliere delle Puglie,60,41.783,15.372,5,4.26
2001 10 18 18 09 30.79,Valle del Salto,,42.291,13.153,,4.43
2001 12 20 01 54 09.07,Valle dell'Aniene,47,41.9,12.972,5,3.96
2002 04 18 20 56 48.67,Appennino lucano,164,40.584,15.546,5,4.34
2002 04 21 23 39 49.84,Appennino Lucano,31,40.566,15.531,4,3.17
2002 07 08 08 12 01.87,Irpinia,,40.711,15.284,,4.06
2002 10 31 10 32 59.05,Molise,51,41.716,14.893,07/08/20,5.74
2002 10 31 13 03 48.00,Molise,,41.698,14.842,,4.16
2002 11 01 15 09 01.92,Molise,638,41.741,14.843,7,5.72
2002 11 01 15 19 53.79,Molise,,41.717,14.837,,4.11
2002 11 01 17 21 31.31,Molise,,41.737,14.841,,4.47
2002 11 01 22 43 59.66,Molise,,41.682,14.791,,3.96
2002 11 02 02 37 01.42,Molise,,41.758,14.841,,4.02
2002 11 02 06 21 44.82,Molise,,41.691,14.811,,3.96
2002 11 02 23 27 59.70,Molise,,41.738,14.904,,4.19
2002 11 04 00 35 46.88,Molise,,41.75,14.837,,4.45
2002 11 04 03 26 30.62,Molise,,41.764,14.823,,4.26
2002 11 04 03 49 27.59,Molise,,41.761,14.834,,3.86
2002 11 04 09 28 21.30,Molise,,41.753,14.873,,3.86
2002 11 05 23 10 40.98,Molise,,41.724,14.94,,3.86
2002 11 09 13 40 30.68,Molise,,41.688,14.851,,3.86
2002 11 10 12 23 37.53,Molise,,41.693,14.84,,3.76
2002 11 12 09 27 48.57,Molise,174,41.689,14.786,05/06/20,4.57
2002 11 13 02 52 11.82,Molise,,41.69,14.821,,3.86
2002 12 02 20 52 59.44,Molise,,41.684,14.85,,4.1
2003 01 27 04 03 46.57,Molise,60,41.71,14.766,5,3.84
2003 04 28 20 12 36.29,Molise,33,41.691,14.847,04/05/20,3.64
2003 06 01 15 45 18.04,Molise,501,41.661,14.821,5,4.44
2003 11 14 00 22 01.06,Tirreno centrale,,40.419,14.338,,4.28
2003 12 16 01 11 15.60,Vallo di Diano,,40.335,15.616,,4.16
2003 12 30 05 31 38.26,Molise,326,41.64,14.849,04/05/20,4.53
2004 02 23 19 48 45.19,Appennino lucano,107,40.697,15.43,04/05/20,3.82
2004 02 24 05 21 26.53,Appennino lucano,140,40.719,15.436,5,4.21
2004 03 03 02 13 25.39,Tirreno meridionale,104,39.85,15.235,5,4.55
2004 09 03 00 04 12.75,Potentino,156,40.701,15.684,5,4.41
2004 10 05 23 00 21.21,Valle dell'Aniene,78,41.866,12.989,4,3.3
2004 12 09 02 44 25.29,Teramano,213,42.79,13.791,5,4.09
2005 03 01 05 41 37.38,Molise,136,41.666,14.867,4,3.68
2005 05 21 19 55 19.00,Area Nolana,271,40.991,14.515,5,4.07
2005 08 22 12 02 07.40,Costa laziale,57,41.365,12.446,05/06/20,4.78
2006 05 29 02 20 06.26,Gargano,384,41.801,15.903,,4.64
2006 09 07 15 31 43.84,Potentino,,40.591,16.162,,4.05
2006 10 04 17 34 20.50,Adriatico centrale,98,42.074,15.746,04/05/20,4.3
2006 10 11 17 02 25.96,Tirreno meridionale,,39.714,15.2,,4.36
2006 11 05 17 15 00.56,Tirreno meridionale,,39.801,13.773,,4.72
2006 12 10 11 03 41.57,Adriatico centrale,54,42.008,16.281,,4.48
2007 02 22 06 03 04.25,Golfo di Policastro,,39.985,15.558,,4.45
2007 07 22 17 26 03.61,Marsica,,41.905,13.671,,4.1
2007 10 18 23 25 45.70,Molise,,41.695,14.817,,4.04
2007 10 21 03 55 36.43,Reatino,,42.401,12.963,,4.19
2007 12 01 07 14 22.45,Appennino lucano,,39.978,15.85,,4.66
2007 12 01 12 48 36.70,Adriatico centrale,,42.46,16.43,,4.1
2008 02 20 08 06 19.11,Valle del Liri,,41.582,13.78,,4.29
2008 03 19 14 38 57.72,Gargano,,41.898,15.858,,4.18
2008 04 12 05 44 42.28,Colli Albani,,41.784,12.584,,4.12
2008 05 30 17 22 49.80,Piana del Sele,,40.573,15.059,,4.36
2009 03 30 13 38 38.96,Aquilano,,42.321,13.376,,4.36
2009 04 05 20 48 54.49,Aquilano,,42.325,13.382,,4.14
2009 04 06 01 32 40.40,Aquilano,316,42.309,13.51,09/10/20,6.29
2009 04 06 01 36 29.19,Aquilano,,42.352,13.346,,4.76
2009 04 06 01 40 50.65,Aquilano,,42.417,13.402,,4.21
2009 04 06 01 41 37.77,Aquilano,,42.364,13.456,,4.42
2009 04 06 01 41 32.69,Aquilano,,42.377,13.319,,4.1
2009 04 06 01 42 49.97,Aquilano,,42.3,13.429,,4.19
2009 04 06 02 27 46.33,Aquilano,,42.366,13.319,,4.04
2009 04 06 02 37 04.25,Aquilano,,42.36,13.328,,5.07
2009 04 06 03 56 45.70,Aquilano,,42.335,13.386,,4.53
2009 04 06 04 47 53.65,Aquilano,,42.356,13.356,,4.02
2009 04 06 07 17 10.14,Aquilano,,42.356,13.383,,4.25
2009 04 06 16 38 09.73,Aquilano,,42.363,13.339,,4.44
2009 04 06 23 15 36.76,Aquilano,,42.463,13.385,,5.09
2009 04 07 09 26 28.61,Aquilano,,42.336,13.387,,5.08
2009 04 07 17 47 37.34,Aquilano,,42.303,13.486,,5.54
2009 04 07 21 34 29.77,Aquilano,,42.364,13.365,,4.53
2009 04 08 04 27 41.21,Aquilano,,42.29,13.462,,4
2009 04 08 22 56 50.19,Aquilano,,42.497,13.367,,4.11
2009 04 09 00 52 59.69,Aquilano,,42.489,13.351,,5.39
2009 04 09 03 14 52.26,Aquilano,,42.335,13.444,,4.38
2009 04 09 04 32 45.05,Aquilano,,42.445,13.434,,4.3
2009 04 09 13 19 33.83,Aquilano,,42.341,13.259,,4
2009 04 09 19 38 16.96,Aquilano,,42.504,13.35,,5.21
2009 04 13 21 14 24.47,Aquilano,,42.498,13.377,,5.02
2009 04 14 13 56 21.21,Aquilano,,42.542,13.32,,4
2009 04 15 22 53 07.56,Aquilano,,42.515,13.33,,4.12
2009 04 23 15 14 08.31,Aquilano,,42.247,13.484,,4.11
2009 04 23 21 49 00.84,Aquilano,,42.228,13.486,,4.31
2009 06 22 20 58 40.27,Aquilano,,42.445,13.354,,4.68
2009 07 03 11 03 07.59,Aquilano,,42.391,13.382,,4.05
2009 07 12 08 38 51.37,Aquilano,,42.328,13.379,,4.35
2009 07 31 11 05 39.99,Aquilano,,42.248,13.495,,4.08
2009 08 06 15 36 44.44,Sorano,,41.648,13.669,,4.23
2009 09 24 16 14 57.56,Aquilano,,42.452,13.352,,4.19
2009 11 23 02 27 10.99,Tirreno meridionale,,39.672,15.335,,4.47
2010 06 04 18 44 53.56,Adriatico centrale,,42.305,16.611,,4.28
2010 08 31 07 12 52.44,Aquilano,,42.516,13.226,,4.12
2010 09 17 12 20 17.75,Tavoliere delle Puglie,,41.472,15.623,,4.29
2010 11 03 18 13 10.66,Tirreno meridionale,,40.03,13.257,,5.15
2011 09 11 05 44 56.79,Golfo di Policastro,,39.816,15.48,,4.26
2011 11 04 11 22 05.76,Tirreno meridionale,,39.886,14.899,,4.26
2012 04 01 19 21 25.38,Tirreno meridionale,,39.722,15.774,,4.07
2012 05 28 01 06 26.83,Pollino,,39.869,16.102,,4.48
2012 08 12 01 21 36.80,Gargano,,41.726,16.254,,4.07
2012 09 27 01 08 22.65,Beneventano,,41.176,14.92,,4.42
2012 10 16 15 10 59.25,Golfo di Policastro,,39.764,15.628,,4.77
2012 10 25 23 05 24.73,Pollino,40,39.874,16.015,6,5.31
2012 12 05 01 18 20.29,Ascolano,,42.915,13.661,,4.29
2013 02 16 21 16 09.29,Valle del Liri,,41.714,13.569,,4.94
2013 09 02 01 14 13.44,Tirreno meridionale,,39.704,15.037,,4.51
2013 12 29 17 08 43.23,Matese,16,41.395,14.434,06/07/20,5.16
2013 12 29 19 49 49.01,Matese,,41.384,14.44,,4.01
2014 01 20 07 12 40.10,Matese,,41.367,14.452,,4.38
2014 06 06 13 41 38.39,Pollino,,39.9,16.091,,4.28
2014 12 14 14 33 27.67,Salerno,,40.456,15.141,,4.34
2014 12 24 11 40 10.93,Molise,,41.707,14.956,,4.26
2015 01 01 19 48 01.81,Molise,,41.567,14.439,,4.16
2015 01 02 08 31 34.45,Golfo di Policastro,,39.933,15.481,,3.97
2015 02 28 03 16 18.17,Marsica,,41.949,13.534,,4.37
2015 04 16 11 34 17.39,Gargano,,41.783,15.344,,4.05
2015 05 29 13 07 57.49,Adriatico centrale,,42.948,14.305,,4.55
2015 12 06 03 21 41.48,Adriatico centrale,,42.415,15.242,,4.03
2015 12 06 03 22 49.04,Adriatico centrale,,42.423,15.194,,4.36
2015 12 06 05 28 15.72,Adriatico centrale,,42.332,15.074,,4.37
2015 12 06 16 24 39.92,Adriatico centrale,,42.342,15.141,,4.58
2016 01 06 18 44 45.88,Golfo di Policastro,,39.887,15.537,,4.4
2016 01 16 18 55 11.87,Molise,,41.527,14.598,,4.43
2016 08 24 01 36 32.00,Monti della Laga,221,42.698,13.233,10,6.18
2016 08 24 01 37 26.58,Monti della Laga,,42.712,13.253,,4.63
2016 08 24 01 56 00.58,Monti della Laga,,42.6,13.276,,4.54
2016 08 24 02 05 55.86,Monti della Laga,,42.616,13.281,,3.99
2016 08 24 03 40 10.93,Monti della Laga,,42.614,13.243,,4.32
2016 08 24 17 46 09.50,Alto Reatino,,42.658,13.214,,4.47
2016 08 24 23 22 05.83,Alto Reatino,,42.653,13.209,,4.19
2016 08 25 04 51 40.16,Monti della Laga,,42.632,13.326,,3.95
2016 08 25 12 36 05.21,Monti della Laga,,42.6,13.282,,4.6
2016 08 26 04 28 25.91,Monti della Laga,,42.604,13.291,,4.94
2016 09 19 23 34 25.13,Monti della Laga,,42.673,13.277,,4
2016 10 29 11 58 04.73,Appennino lucano,,39.95,15.839,,4.42
2016 10 30 06 48 52.71,Monti della Laga,,42.682,13.2,,3.99
2016 10 30 07 13 05.21,Monti della Laga,,42.693,13.225,,4.31
2016 11 29 16 14 02.69,Aquilano,,42.529,13.28,,4.49
2017 01 18 09 25 40.39,Aquilano,,42.545,13.276,,5.33
2017 01 18 10 14 09.90,Aquilano,280,42.531,13.283,,5.7
2017 01 18 10 15 33.40,Aquilano,,42.527,13.285,,4.85
2017 01 18 10 16 39.60,Aquilano,,42.537,13.267,,4.74
2017 01 18 10 24 14.20,Monti della Laga,,42.58,13.311,,4.1
2017 01 18 10 25 23.73,Aquilano,,42.503,13.277,,5.63
2017 01 18 10 39 24.70,Aquilano,,42.533,13.271,,4.21
2017 01 18 11 07 37.17,Monti della Laga,,42.619,13.255,,4.37
2017 01 18 12 01 39.15,Aquilano,,42.543,13.291,,4.07
2017 01 18 13 33 36.74,Aquilano,,42.473,13.274,,5.2
2017 01 18 15 16 10.42,Monti della Laga,,42.599,13.287,,4.54
2017 01 18 19 32 31.89,Monti della Laga,,42.58,13.232,,4.41
2017 01 29 05 10 54.64,Monti della Laga,,42.616,13.299,,4.06
2017 02 20 03 13 30.67,Aquilano,,42.501,13.257,,4.17
2017 04 23 04 25 36.26,Gargano,,41.829,15.784,,4.06
2017 06 09 12 15 44.05,Aquilano,,42.452,13.348,,4.02
2017 06 30 00 25 17.98,Alto Reatino,,42.631,13.214,,4.04
2017 07 22 02 13 08.05,Monti della Laga,,42.567,13.325,,4.31
2017 08 21 18 57 51.78,Isola d'Ischia,24,40.738,13.897,8,3.91
2017 09 10 19 58 09.89,Marsica,,42.084,13.324,,4.03
2017 10 26 22 38 35.07,Vallo di Diano,,40.313,15.704,,3.97
2017 12 03 23 34 11.20,Monti della Laga,,42.624,13.325,,4.25
