Year Mo Da Ho Mi Se,Epicentral area,NMDP,Lat,Lon,Io,Mw
2001 05 08 03 52 59.26,Monti Nebrodi,21,38.164,14.902,04/05/20,3.6
2001 05 17 11 43 57.90,Tirreno meridionale,206,38.959,15.529,4,4.97
2001 05 19 13 53 48.44,Ionio settentrionale,,37.931,17.55,,5.36
2001 05 26 06 02 18.56,Ionio meridionale,35,37.402,16.313,,4.46
2001 07 13 03 13 33.12,Etna - Versante orientale,,37.712,15.053,,3.73
2001 07 13 03 15 31.00,Etna - Versante meridionale,25,37.688,14.938,06/07/20,4
2001 07 13 05 11 47.78,Etna - Area sommitale,,37.74,15.004,,3.5
2001 07 14 03 04 51.50,Etna - Versante orientale,,37.688,15.052,,3.62
2001 07 14 05 53 17.45,Etna - C.da Calcerana (Adrano),16,37.684,14.902,6,3.5
2001 07 14 07 38 14.86,Etna - Versante orientale,,37.688,15.057,,3.62
2001 07 14 08 54 08.67,Etna - Versante orientale,,37.712,15.053,,3.73
2001 07 14 08 57 33.00,Etna - Versante orientale,,37.707,15.035,,3.5
2001 07 14 16 52 36.28,Etna - Versante orientale,,37.685,15.044,,3.5
2001 07 15 00 14 17.05,Etna - Versante sud-occidentale,,37.689,14.957,,3.62
2001 07 15 03 12 05.42,Etna - Versante sud-occidentale,,37.697,14.951,,3.62
2001 07 15 03 28 21.04,Etna - Versante sud-occidentale,,37.649,14.961,,3.5
2001 07 15 04 57 30.79,Etna - Versante orientale,,37.7,15.05,,3.62
2001 07 15 04 57 48.20,Etna - Versante orientale,,37.708,15.05,,3.73
2001 07 15 07 45 30.53,Etna - Area sommitale,,37.735,15.001,,3.73
2001 07 15 09 00 58.87,Etna - Versante occidentale,,37.702,14.872,,3.62
2001 07 15 15 02 36.88,Etna - Versante sud-occidentale,,37.678,14.968,,3.5
2001 07 16 15 08 24.93,Etna - Area sommitale,,37.712,15.006,,3.62
2001 07 16 20 27 02.68,Etna - Area sommitale,,37.717,15.012,,3.62
2001 07 16 23 19 50.36,Etna - Area sommitale,,37.716,15.003,,3.85
2001 07 17 00 59 43.86,Etna - Area sommitale,,37.715,15.008,,3.62
2001 07 17 02 40 08.04,Etna - Area sommitale,,37.714,15.008,,3.62
2001 07 17 05 33 00.26,Etna - Area sommitale,,37.717,15.007,,3.96
2001 07 17 08 25 06.55,Etna - Versante sud-occidentale,,37.653,14.962,,3.5
2001 07 17 10 08 17.75,Etna - Area sommitale,,37.717,14.999,,3.62
2001 07 17 10 48 31.41,Etna - Area sommitale,,37.71,15.005,,3.5
2001 07 17 13 40 18.98,Etna - Area sommitale,,37.708,15.007,,3.5
2001 07 17 13 46 15.57,Etna - Versante orientale,,37.681,15.055,,3.62
2001 07 22 12 32 13.76,Etna - Versante orientale,20,37.681,15.069,5,3.5
2001 08 17 03 15 09.92,Tirreno meridionale,,38.345,14.713,,4.46
2001 08 20 22 44 58.92,Etna - Versante orientale,12,37.711,15.114,5,3.5
2001 09 14 18 53 36.03,Ionio meridionale,,37.613,16.139,,4.16
2001 09 23 21 16 56.97,Golfo di Taranto,,39.767,18.001,,4.96
2001 10 18 11 02 46.25,Valle del Crati,115,39.263,16.361,5,4.28
2001 10 28 09 03 58.52,Etna - S. Maria Ammalati (Acireale),67,37.656,15.157,6,3.3
2002 03 10 12 39 40.74,Tirreno meridionale,,39.121,15.254,,4.07
2002 03 24 23 05 34.94,Etna - Versante orientale,40,37.72,15.104,6,3.27
2002 04 05 04 51 25.93,Isole Eolie,,38.51,15.137,,4.06
2002 04 05 04 52 20.52,Isole Eolie,21,38.446,15.064,05/06/20,4.49
2002 04 05 14 54 15.23,Sila,14,39.232,16.668,4,4.16
2002 04 17 06 42 54.66,Costa calabra settentrionale,66,39.683,16.879,,4.84
2002 09 22 16 01 50.22,Etna - Piano Provenzana (Linguaglossa),35,37.803,15.077,6,3.85
2002 10 27 00 07 29.91,Etna - Area sommitale,,37.752,14.986,,3.73
2002 10 27 00 10 28.11,Etna - Area sommitale,,37.764,15.009,,3.5
2002 10 27 01 13 32.61,Etna - Area sommitale,,37.773,14.997,,3.5
2002 10 27 01 28 17.80,Etna - Versante nord-orientale,,37.819,15.049,,3.73
2002 10 27 01 58 10.35,Etna - Versante nord-occidentale,,37.762,14.951,,4.31
2002 10 27 02 29 28.17,Etna - Piano Provenzana (Linguaglossa),,37.79,15.019,,3.73
2002 10 27 02 39 09.54,Etna - Piano Provenzana (Linguaglossa),,37.794,15.025,,3.5
2002 10 27 02 42 11.83,Etna - Versante nord-orientale,,37.808,15.103,,3.62
2002 10 27 02 50 24.05,Etna - Piano Provenzana (Linguaglossa),17,37.802,15.04,8,4.84
2002 10 27 05 31 11.32,Etna - Piano Provenzana (Linguaglossa),,37.789,15.026,,3.5
2002 10 27 06 06 55.07,Etna - Piano Provenzana (Linguaglossa),,37.794,15.033,,3.62
2002 10 27 07 32 06.48,Etna - Piano Provenzana (Linguaglossa),,37.794,15.031,,4.49
2002 10 29 10 02 20.12,Etna - Bongiardo (S. Venerina),38,37.674,15.143,8,4.75
2002 10 29 10 56 09.32,Etna - Piano Pernicana (Lingualossa),,37.809,15.072,,3.85
2002 10 29 11 02 35.33,Etna - Piano Pernicana (Linguaglossa),1,37.803,15.09,06/07/20,4.1
2002 10 29 15 49 50.50,Etna - Versante nord-orientale,,37.812,15.045,,4.08
2002 10 29 16 39 46.61,Etna - Scillichenti (Acireale),7,37.649,15.172,06/07/20,4.23
2002 10 29 17 14 50.90,Etna - Milo,17,37.716,15.121,07/08/20,3.9
2002 11 01 18 01 42.14,Etna - Piano Pernicana (Lingualossa),,37.801,15.053,,3.62
2002 11 03 10 21 59.26,Etna - Versante nord-orientale,,37.814,15.071,,3.73
2002 11 24 06 59 59.08,Etna - Versante orientale,15,37.69,15.109,6,3.7
2002 12 01 16 18 03.35,Tirreno meridionale,,38.826,14.724,,4.26
2002 12 02 12 28 13.29,Etna - Macchia (Giarre),30,37.711,15.151,6,3.2
2002 12 24 01 12 58.08,Etna - Piano Pernicana (Lingualossa),,37.806,15.067,,3.96
2003 02 13 05 32 41.59,Etna - Piano Pernicana (Linguaglossa),4,37.808,15.073,6,2.57
2003 07 17 12 41 02.58,Etna - Versante nord-orientale,,37.806,15.117,,3.62
2003 12 16 01 11 15.60,Vallo di Diano,,40.335,15.616,,4.16
2004 03 03 02 13 25.39,Tirreno meridionale,104,39.85,15.235,5,4.55
2004 04 17 05 14 14.53,Golfo di Squillace,126,38.952,16.93,4,4.21
2004 05 05 13 39 42.93,Isole Eolie,641,38.547,14.792,,5.42
2004 06 01 10 32 28.67,Etna - Piano Pernicana (Linguaglossa),17,37.8,15.046,06/07/20,3.73
2004 06 01 11 18 31.50,Etna - Versante nord-orientale,,37.795,15.06,,3.62
2004 07 22 02 08 52.40,Etna - Versante orientale,,37.703,15.111,,3.5
2004 07 22 02 11 27.05,Etna - Versante orientale,34,37.703,15.113,06/07/20,3.62
2004 11 05 20 22 31.28,Tirreno meridionale,,38.595,15.673,,4.07
2005 03 02 04 02 34.91,Tirreno meridionale,,38.641,15.424,,4.13
2005 04 19 00 52 26.60,Etna - Contrada Cubisia (Acicatena),11,37.623,15.133,05/06/20,2.22
2005 04 23 19 11 41.69,Costa calabra settentrionale,156,39.458,16.826,4,4.15
2005 08 14 07 06 53.73,Tirreno meridionale,,38.912,15.449,,4.26
2005 08 14 21 56 48.72,Etna - Versante nord-orientale,,37.81,15.112,,3.5
2005 10 30 06 06 49.93,Etna - Versante meridionale,,37.636,15.045,,3.7
2005 10 31 00 02 41.21,Etna - Trecastagni,32,37.615,15.066,06/07/20,3.8
2006 01 08 16 09 23.62,Etna - Versante sud-occidentale,,37.661,14.949,,3.7
2006 02 27 04 34 01.83,Monti Peloritani,55,38.155,15.2,5,4.38
2006 04 17 02 44 06.43,Costa calabra settentrionale,135,39.613,17.119,04/05/20,4.76
2006 05 20 07 05 55.58,Etna - Versante sud-occidentale,27,37.651,14.932,6,3.91
2006 05 30 11 30 42.24,Ionio meridionale,,37.78,16.524,,4.45
2006 06 22 19 34 58.34,Costa calabra settentrionale,161,39.709,16.623,,4.7
2006 08 29 07 01 13.52,Etna - Versante nord-orientale,8,37.809,15.115,04/05/20,3.1
2006 10 11 17 02 25.96,Tirreno meridionale,,39.714,15.2,,4.36
2006 10 26 14 28 38.40,Tirreno meridionale,,38.761,15.395,,5.79
2006 12 19 14 58 05.94,Etna - Versante nord-occidentale,28,37.783,14.857,6,4.19
2007 02 22 06 03 04.25,Golfo di Policastro,,39.985,15.558,,4.45
2007 04 26 00 49 36.34,Sila Greca,,39.535,16.367,,4.01
2007 05 25 09 39 46.28,Costa calabra settentrionale,,39.658,16.834,,4.42
2007 07 04 23 55 35.35,Stromboli,,38.938,15.146,,5.25
2007 08 01 00 07 54.92,Crotonese,,39.003,17.176,,4.41
2007 08 18 14 04 07.98,Golfo di Patti,,38.275,15.173,,4.48
2007 12 01 07 14 22.45,Appennino lucano,,39.978,15.85,,4.66
2008 01 18 13 01 00.03,Sila,,39.14,16.525,,4.1
2008 02 21 05 00 08.26,Ionio meridionale,,37.74,17.962,,4.71
2008 04 08 17 20 01.06,Sila,,39.158,16.525,,4.37
2008 04 09 04 14 35.66,Etna - Versante orientale,25,37.703,15.133,05/06/20,3.5
2008 04 20 07 47 25.11,Etna - Nicolosi,29,37.625,15.025,6,3.2
2008 05 01 21 05 47.72,Etna - Versante nord-orientale,11,37.798,15.141,04/05/20,3.5
2008 05 13 09 20 18.38,Etna - Area sommitale,,37.772,15.004,,3.6
2008 05 13 09 23 05.16,Etna - Area sommitale,,37.778,15.023,,3.6
2008 05 13 09 28 04.97,Etna - Area sommitale,,37.767,15.008,,3.8
2008 05 13 09 56 38.16,Etna - Area sommitale,,37.758,15.021,,3.6
2008 05 13 10 07 47.17,Etna - Area sommitale,,37.775,15.002,,3.9
2008 05 13 11 03 31.81,Etna - Area sommitale,,37.775,15.007,,3.7
2008 05 13 11 52 38.09,Etna - Area sommitale,,37.769,15.001,,3.6
2008 05 13 12 13 41.63,Etna - Area sommitale,,37.772,15.005,,3.8
2008 05 13 13 26 48.86,Etna - Area sommitale,,37.775,15.001,,3.7
2008 10 30 15 49 30.45,Tirreno meridionale,,38.916,15.383,,4.07
2008 11 20 14 09 19.51,Ionio settentrionale,,39.263,17.339,,4.51
2008 12 16 02 30 14.17,Etna - Versante sud-occidentale,38,37.656,14.935,6,4
2008 12 17 21 57 45.17,Tirreno meridionale,,39.24,15.461,,5.23
2009 03 14 09 26 50.72,Etna - Versante orientale,31,37.734,15.129,6,3.5
2009 03 17 17 39 15.65,Isole Eolie,,38.649,14.917,,4.07
2009 05 13 14 13 46.68,Etna - San Matteo (Giarre),58,37.714,15.165,6,3.6
2009 08 25 16 58 02.19,Etna - Piano Pernicana (Linguaglossa),8,37.807,15.118,04/05/20,3.6
2009 09 15 03 16 10.78,Isole Eolie,,38.633,14.817,,4.26
2009 11 01 08 33 16.59,Ionio meridionale,,37.609,17.926,,4.36
2009 11 08 06 51 16.41,Monti Nebrodi,28,37.847,14.557,5,4.52
2009 11 23 02 27 10.99,Tirreno meridionale,,39.672,15.335,,4.47
2009 12 19 05 36 28.00,Etna - Versante nord-occidentale,,37.769,14.877,,4.4
2009 12 19 07 42 25.88,Etna - Versante nord-occidentale,,37.787,14.889,,3.7
2009 12 19 08 01 10.74,Etna - Versante nord-occidentale,,37.786,14.882,,3.6
2009 12 19 08 24 57.03,Etna - Versante nord-occidentale,,37.779,14.9,,3.8
2009 12 19 09 01 14.58,Etna - Maletto,64,37.807,14.865,6,4.39
2009 12 19 12 35 39.73,Etna - Versante nord-occidentale,,37.795,14.885,,3.5
2009 12 19 12 43 10.67,Etna - Versante nord-occidentale,,37.804,14.925,,3.8
2009 12 19 18 08 33.06,Etna - Versante nord-occidentale,,37.815,14.891,,3.5
2009 12 23 14 24 41.73,Etna - Versante nord-occidentale,,37.813,14.893,,3.7
2010 04 02 20 04 44.28,Etna - Piano Pernicana (Linguaglossa),25,37.804,15.094,06/07/20,4.19
2010 04 02 20 05 30.28,Etna - Piano Pernicana (Lingualossa),,37.81,15.059,,4
2010 04 02 20 21 54.68,Etna - Versante nord-orientale,,37.806,15.116,,3.5
2010 04 03 00 05 12.58,Etna - Piano Provenzana (Linguaglossa),,37.8,15.044,,3.6
2010 06 16 22 39 41.17,Golfo di Sant'Eufemia,,38.856,16.13,,4.13
2010 08 16 12 54 47.89,Isole Eolie,29,38.376,14.974,05/06/20,4.68
2010 10 15 05 21 19.82,Catanzarese,,38.873,16.633,,4.4
2010 11 08 18 17 32.28,Etna - S. Maria la Stella (Aci S. Antonio),17,37.633,15.132,5,3
2011 03 25 18 31 31.50,Golfo di Squillace,,38.869,16.973,,4.1
2011 05 06 15 12 35.04,Etna - Versante nord-occidentale,25,37.801,14.948,05/06/20,4.31
2011 05 06 19 28 49.32,Etna - Versante nord-occidentale,,37.804,14.937,,3.5
2011 05 11 01 45 35.57,Etna - Versante nord-occidentale,,37.802,14.945,,3.5
2011 05 19 14 50 53.62,Tirreno meridionale,,39.183,14.998,,4.75
2011 06 23 22 02 46.71,Monti Nebrodi,54,38.064,14.784,05/06/20,4.7
2011 07 06 09 08 38.73,Monti Nebrodi,,38.051,14.782,,4.06
2011 09 11 05 44 56.79,Golfo di Policastro,,39.816,15.48,,4.26
2011 11 04 11 22 05.76,Tirreno meridionale,,39.886,14.899,,4.26
2011 11 15 04 59 00.69,Tirreno meridionale,,38.285,14.672,,4.2
2012 03 28 23 17 05.03,Isole Eolie,,38.65,15.013,,4.07
2012 04 01 19 21 25.38,Tirreno meridionale,,39.722,15.774,,4.07
2012 05 28 01 06 26.83,Pollino,,39.869,16.102,,4.48
2012 06 27 21 58 22.60,Etna - Versante orientale,23,37.728,15.122,6,3.2
2012 07 04 11 12 11.85,Ionio meridionale,,37.639,16.866,,4.63
2012 07 04 13 27 13.13,Tirreno meridionale,,38.45,15.174,,4.32
2012 08 14 08 55 06.98,Tirreno meridionale,,39.476,15.437,,4.26
2012 08 28 23 12 15.47,Calabria meridionale,,38.205,15.728,,4.63
2012 09 29 00 39 44.32,Isole Eolie,,38.569,14.792,,4.48
2012 10 16 15 10 59.25,Golfo di Policastro,,39.764,15.628,,4.77
2012 10 25 23 05 24.73,Pollino,40,39.874,16.015,6,5.31
2012 11 13 07 06 33.34,Calabria meridionale,,38.234,15.854,,4.38
2012 11 22 09 10 41.00,Etna - Versante nord-occidentale,,37.804,14.946,,4.11
2012 11 22 11 25 51.12,Etna - Versante nord-occidentale,,37.807,14.945,,4.17
2012 11 22 11 28 55.09,Etna - Versante nord-occidentale,,37.804,14.946,,3.9
2013 01 04 07 50 06.00,Monti Nebrodi,38,37.881,14.719,5,4.37
2013 03 24 15 47 21.95,Ionio meridionale,,37.873,16.461,,4.57
2013 05 23 13 04 48.43,Etna - Versante orientale,41,37.694,15.122,5,3.4
2013 08 15 23 04 58.47,Monti Peloritani,,38.162,14.913,,4.56
2013 08 15 23 06 51.20,Monti Peloritani,49,38.162,14.913,05/06/20,4.38
2013 09 02 01 14 13.44,Tirreno meridionale,,39.704,15.037,,4.51
2014 01 14 03 43 42.00,Isole Eolie,,38.392,14.904,,4.1
2014 01 14 04 35,Isole Eolie,,38.367,14.907,,4.15
2014 04 05 10 24 45.80,Ionio settentrionale,,38.857,17.231,,4.79
2014 06 06 13 41 38.39,Pollino,,39.9,16.091,,4.28
2014 08 04 05 54 01.31,Tirreno meridionale,,38.787,15.714,,4.08
2014 09 25 16 33 57.45,Etna - S. Maria la Stella (Aci S. Antonio),20,37.618,15.142,05/06/20,3.3
2014 09 26 23 38 10.59,Ionio meridionale,,36.918,16.484,,4.19
2014 09 30 23 00 55.76,Etna - Versante orientale,,37.65,15.128,,3.1
2014 10 09 22 58,Tirreno meridionale,,38.541,14.847,,4.09
2014 12 28 21 43 38.10,Cosenza,,39.289,16.358,,4.55
2015 01 02 08 31 34.45,Golfo di Policastro,,39.933,15.481,,3.97
2015 02 06 08 52 28.77,Tirreno meridionale,,38.807,14.997,,4.82
2015 04 15 16 57 02.99,Tirreno meridionale,,38.989,15.423,,4.35
2015 04 20 01 07 41.82,Etna - Versante nord-orientale,,37.806,15.113,,3.6
2015 05 09 08 22 41.68,Tirreno meridionale,,38.678,15.293,,4.64
2015 05 11 08 26 29.82,Ionio meridionale,,37.287,16.817,,4.53
2015 05 24 06 00 32.22,Calabria meridionale,,37.956,16.028,,3.99
2015 08 02 06 58 06.88,Tirreno meridionale,,39.458,15.673,,4.2
2015 08 03 07 27 49.30,Sila,,39.148,16.489,,4.26
2015 08 08 22 46 25.04,Tirreno meridionale,,38.517,14.277,,4.03
2015 10 14 10 20 52.38,Tirreno meridionale,,38.876,14.778,,4.35
2015 10 16 00 16 24.57,Tirreno meridionale,,39.499,15.627,,4.42
2015 12 08 09 28 29.85,Etna - Versante nord-orientale,19,37.803,15.045,5,3.6
2015 12 08 10 53 54.13,Etna - Versante nord-orientale,,37.802,15.043,,3.2
2016 01 06 18 44 45.88,Golfo di Policastro,,39.887,15.537,,4.4
2016 03 06 08 12 34.60,Ionio settentrionale,,38.303,16.723,,4.15
2016 07 05 05 54 37.73,Ionio meridionale,,37.497,17.055,,4.07
2016 10 29 11 58 04.73,Appennino lucano,,39.95,15.839,,4.42
2017 01 30 08 15 33.26,Etna - Versante meridionale,,37.665,14.953,,3.3
2017 01 30 09 51 07.78,Etna - Versante meridionale,,37.677,14.966,,3.6
2017 01 30 09 59 48.51,Etna - Versante meridionale,,37.666,14.961,,3.2
2017 08 11 02 38 34.00,Tirreno meridionale,,39.291,15.85,,4.44
2017 08 19 11 38 10.52,Etna - Versante sud-occidentale,,37.673,14.863,,3.3
2017 08 25 21 57 47.38,Etna - Versante sud-occidentale,,37.626,14.913,,3.3
2017 09 18 07 21 27.71,Etna - Versante sud-occidentale,,37.727,14.923,,3.2
2017 10 26 22 38 35.07,Vallo di Diano,,40.313,15.704,,
